ID,Event Type,Timestamp,Value
607,login,2024-08-13 07:05:36.418075,301.61
608,view,2024-06-08 19:51:36.418078,
609,logout,2024-02-11 16:51:36.418082,
610,purchase,2024-05-11 16:45:36.418085,381.86
611,view,2024-01-24 20:27:36.418088,414.18
612,logout,2024-01-03 23:30:36.418092,
613,logout,2024-10-13 22:17:36.418095,
614,purchase,2024-04-01 14:06:36.418098,
615,click,2024-08-11 12:36:36.418101,170.2
616,click,2024-07-19 15:09:36.418105,60.27
617,logout,2024-04-21 04:57:36.418109,129.73
618,view,2024-07-25 12:16:36.418116,
619,click,2024-01-20 07:51:36.418122,
620,login,2024-03-17 22:44:36.418128,480.21
621,view,2024-05-18 17:19:36.418137,98.73
622,view,2024-11-20 04:31:36.418141,
623,purchase,2024-03-15 18:01:36.418144,
624,logout,2024-10-30 06:30:36.418147,41.31
625,purchase,2024-03-29 17:28:36.418151,132.23
626,click,2024-02-07 11:09:36.418154,
627,login,2024-05-23 14:11:36.418157,409.86
628,click,2024-07-10 23:49:36.418161,
629,logout,2024-05-16 11:38:36.418164,
630,logout,2024-09-01 15:23:36.418168,186.21
631,logout,2024-02-09 13:02:36.418171,
632,login,2024-08-02 07:18:36.418174,
633,view,2024-06-20 22:26:36.418177,278.82
634,purchase,2024-05-09 08:38:36.418181,
635,logout,2024-11-16 14:47:36.418185,88.4
636,purchase,2024-07-25 17:11:36.418188,319.25
637,purchase,2024-11-12 06:39:36.418191,
638,purchase,2023-12-29 18:56:36.418195,102.54
639,login,2024-01-19 18:31:36.418198,44.62
640,click,2024-03-11 01:53:36.418202,78.03
641,click,2024-01-04 19:42:36.418206,
642,logout,2024-10-01 22:50:36.418212,433.04
643,logout,2024-11-26 00:41:36.418217,299.1
644,click,2024-01-17 18:11:36.418224,331.15
645,logout,2024-09-07 07:46:36.418229,
646,click,2024-06-05 11:53:36.418233,35.67
647,view,2024-02-15 05:05:36.418236,
648,login,2024-05-26 02:08:36.418240,210.54
649,login,2024-08-13 16:30:36.418243,
650,click,2024-04-29 03:25:36.418246,123.39
651,purchase,2024-10-04 05:14:36.418250,292.05
652,login,2024-03-10 01:35:36.418253,
653,logout,2024-05-04 21:13:36.418256,
654,purchase,2024-05-20 14:48:36.418259,138.38
655,view,2024-05-02 13:25:36.418263,
656,click,2024-08-15 16:58:36.418267,243.79
657,view,2024-06-28 16:35:36.418270,140.74
658,login,2024-09-03 13:40:36.418274,
659,logout,2024-08-03 07:42:36.418277,
660,purchase,2024-05-06 09:06:36.418280,494.92
661,view,2024-08-26 22:45:36.418283,32.02
662,login,2024-10-11 09:00:36.418287,
663,login,2024-09-11 19:34:36.418290,93.01
664,login,2024-06-03 12:55:36.418293,169.01
665,login,2024-09-18 22:07:36.418297,
666,click,2024-03-19 07:13:36.418300,
667,login,2024-05-19 23:25:36.418303,132.2
668,login,2024-06-02 13:02:36.418307,
669,logout,2024-10-30 11:15:36.418310,133.59
670,view,2024-02-22 12:27:36.418313,361.82
671,purchase,2024-07-26 05:54:36.418316,84.71
672,logout,2024-10-07 06:52:36.418320,209.69
673,purchase,2024-02-08 07:20:36.418323,291.49
674,purchase,2024-05-31 22:37:36.418327,
675,logout,2024-11-04 15:16:36.418330,439.17
676,click,2024-11-19 21:11:36.418333,
677,click,2024-07-20 20:29:36.418337,
678,view,2024-08-06 21:55:36.418340,350.59
679,purchase,2024-08-30 12:18:36.418343,223.17
680,view,2024-05-06 22:52:36.418347,131.28
681,click,2024-05-07 09:12:36.418350,
682,click,2024-05-12 05:09:36.418354,
683,logout,2024-07-30 06:43:36.418357,
684,logout,2024-09-10 10:08:36.418360,203.86
685,click,2024-12-16 16:08:36.418364,
686,purchase,2024-06-27 18:32:36.418369,
687,click,2023-12-26 15:59:36.418375,347.91
688,click,2024-08-26 05:00:36.418381,
689,click,2024-11-03 22:56:36.418388,57.13
690,logout,2024-09-24 07:51:36.418391,79.86
691,view,2024-03-09 18:29:36.418395,
692,view,2024-07-02 16:58:36.418398,
693,login,2024-10-24 09:47:36.418401,
694,view,2024-06-09 12:50:36.418405,368.46
695,logout,2024-07-01 19:51:36.418408,441.79
696,view,2024-12-08 13:22:36.418411,
697,view,2024-02-03 07:24:36.418415,
698,logout,2024-03-23 20:36:36.418418,
699,purchase,2024-08-01 01:16:36.418421,153.09
700,click,2024-04-23 10:37:36.418425,
701,login,2024-10-26 00:28:36.418428,37.42
702,purchase,2024-01-13 23:12:36.418431,232.06
703,view,2024-12-03 09:18:36.418435,447.33
704,login,2024-10-25 00:20:36.418438,232.86
705,purchase,2024-10-07 21:21:36.418441,358.13
706,logout,2024-12-10 14:26:36.418445,
707,purchase,2024-05-31 20:36:36.418448,275.29
708,view,2024-12-13 01:00:36.418452,
709,purchase,2024-08-27 06:02:36.418455,
710,purchase,2024-11-04 18:51:36.418458,22.75
711,view,2024-11-22 02:11:36.418462,
712,purchase,2024-06-20 23:43:36.418465,
713,login,2024-04-18 15:24:36.418468,37.55
714,click,2024-04-07 12:58:36.418472,
715,view,2024-10-26 10:24:36.418478,464.33
716,logout,2024-12-21 05:07:36.418484,
717,view,2024-03-29 04:24:36.418490,
718,purchase,2024-08-03 11:55:36.418496,
719,logout,2024-10-04 06:36:36.418502,296.03
720,click,2024-12-13 23:26:36.418515,279.94
721,view,2024-09-07 20:06:36.418518,143.12
722,click,2024-03-01 09:53:36.418521,431.23
723,click,2024-06-05 12:30:36.418525,188.14
724,click,2024-07-17 23:19:36.418528,
725,purchase,2024-12-17 17:07:36.418531,
726,purchase,2024-08-06 18:46:36.418535,398.66
727,login,2024-01-21 10:24:36.418538,23.77
728,view,2024-12-01 19:42:36.418542,
729,click,2024-09-04 18:18:36.418546,
730,click,2024-07-07 12:48:36.418549,
731,click,2024-08-13 01:55:36.418552,
732,purchase,2024-10-22 23:15:36.418556,
733,login,2024-10-01 12:38:36.418559,109.38
734,logout,2024-08-30 19:28:36.418562,137.72
735,view,2024-05-10 10:59:36.418566,164.94
736,login,2024-04-11 06:36:36.418569,438.87
737,logout,2024-10-13 21:14:36.418572,81.64
738,purchase,2023-12-23 22:35:36.418576,10.99
739,logout,2024-07-20 19:43:36.418579,
740,logout,2024-07-31 14:30:36.418583,
741,logout,2024-11-25 15:15:36.418586,
742,logout,2024-04-14 21:50:36.418589,
743,logout,2024-02-29 03:36:36.418593,124.22
744,view,2024-06-13 18:57:36.418596,127.64
745,view,2024-08-22 21:56:36.418599,456.58
746,click,2023-12-27 00:29:36.418603,97.2
747,click,2024-07-28 13:23:36.418606,
748,login,2024-05-14 00:22:36.418610,
749,logout,2024-05-23 20:39:36.418613,
750,logout,2024-08-08 11:08:36.418616,411.37
751,click,2024-11-26 12:24:36.418620,348.38
752,view,2024-03-30 16:27:36.418623,
753,click,2024-01-20 07:50:36.418627,
754,view,2024-07-23 16:35:36.418630,439.34
755,purchase,2024-04-22 10:00:36.418633,483.06
756,click,2024-09-18 23:28:36.418637,443.89
757,logout,2024-01-06 15:44:36.418640,
758,view,2024-06-02 10:45:36.418644,
759,logout,2024-07-15 11:15:36.418647,
760,login,2023-12-31 17:37:36.418650,251.07
761,click,2024-04-15 02:48:36.418654,78.04
762,login,2024-05-08 16:40:36.418658,
763,click,2024-09-02 06:46:36.418661,
764,login,2024-04-29 19:43:36.418665,257.17
765,view,2024-02-04 00:57:36.418668,116.94
766,login,2024-05-31 04:19:36.418672,
767,click,2024-04-11 15:31:36.418676,
768,click,2024-06-30 12:26:36.418679,
769,logout,2024-12-11 02:32:36.418682,
770,logout,2024-03-25 15:42:36.418686,299.28
771,login,2024-05-30 13:04:36.418689,
772,view,2024-02-03 23:05:36.418692,175.53
773,login,2024-02-27 02:16:36.418696,
774,login,2024-05-29 09:21:36.418699,305.02
775,login,2024-08-29 06:46:36.418703,
776,purchase,2024-02-16 08:13:36.418706,
777,login,2024-03-26 16:27:36.418709,
778,view,2024-03-20 18:25:36.418713,
779,login,2024-10-19 12:41:36.418716,
780,logout,2024-03-29 19:11:36.418720,
781,login,2024-11-19 19:39:36.418724,
782,logout,2024-06-12 16:26:36.418727,486.06
783,logout,2024-02-20 02:24:36.418730,415.95
784,purchase,2024-02-13 23:40:36.418734,251.63
785,click,2024-07-17 13:24:36.418737,
786,purchase,2024-10-14 21:29:36.418740,67.11
787,purchase,2024-09-24 12:38:36.418744,496.61
788,view,2024-09-03 22:25:36.418747,158.82
789,logout,2024-03-27 15:26:36.418750,190.73
790,login,2024-05-20 06:40:36.418754,
791,logout,2024-08-31 18:07:36.418757,
792,click,2024-07-12 17:53:36.418760,
793,logout,2024-06-27 05:17:36.418763,12.94
794,view,2024-11-30 10:07:36.418767,
795,purchase,2024-07-15 12:44:36.418770,
796,login,2024-02-15 17:06:36.418773,47.98
797,click,2024-02-15 02:59:36.418777,482.2
798,login,2024-04-23 02:13:36.418780,
799,purchase,2024-02-13 05:24:36.418784,262.21
800,view,2024-08-10 16:55:36.418790,
801,view,2024-06-17 12:49:36.418796,
802,login,2024-11-29 12:29:36.418802,
803,purchase,2024-08-11 18:41:36.418815,265.85
804,purchase,2024-02-10 09:39:36.418818,
805,login,2024-02-06 08:25:36.418822,424.39
806,view,2024-02-20 02:48:36.418825,
807,view,2024-09-15 09:56:36.418828,
808,purchase,2024-08-03 17:28:36.418832,
809,logout,2024-03-17 21:18:36.418835,449.34
810,view,2024-08-18 13:22:36.418839,
811,purchase,2024-01-15 01:30:36.418842,137.29
812,login,2024-05-13 07:49:36.418846,
813,login,2023-12-25 22:03:36.418849,
814,login,2023-12-27 06:11:36.418852,
815,view,2024-09-19 05:08:36.418856,
816,click,2024-09-09 08:30:36.418859,
817,purchase,2024-03-29 11:00:36.418863,
818,login,2024-09-23 15:02:36.418866,
819,click,2024-11-23 12:03:36.418869,
820,click,2024-05-29 12:20:36.418873,308.65
821,logout,2024-07-06 20:04:36.418876,408.75
822,logout,2024-05-02 01:29:36.418879,71.17
823,click,2024-08-25 05:16:36.418882,435.62
824,view,2024-04-21 12:00:36.418886,36.45
825,logout,2024-08-19 01:39:36.418889,
826,purchase,2024-10-06 17:04:36.418892,219.13
827,click,2024-05-05 10:32:36.418896,324.7
828,view,2024-03-09 11:38:36.418899,
829,login,2024-12-14 15:15:36.418903,95.83
830,click,2024-02-25 03:03:36.418906,333.83
831,logout,2024-05-14 00:50:36.418909,423.82
832,click,2024-01-29 10:31:36.418912,
833,logout,2024-07-20 03:10:36.418916,
834,click,2024-02-04 06:50:36.418919,214.34
835,login,2024-04-19 14:58:36.418923,
836,click,2024-04-01 10:58:36.418926,
837,view,2024-05-21 21:42:36.418929,424.9
838,login,2024-01-27 23:26:36.418932,360.92
839,login,2024-12-06 15:41:36.418936,381.49
840,logout,2024-05-11 03:42:36.418939,183.18
841,purchase,2024-09-26 15:16:36.418942,
842,click,2024-02-08 20:54:36.418946,472.26
843,login,2024-10-20 01:10:36.418949,215.83
844,click,2024-12-03 13:01:36.418952,115.1
845,click,2024-08-27 02:24:36.418955,183.88
846,purchase,2024-06-01 01:33:36.418959,
847,click,2024-07-18 12:58:36.418962,
848,click,2024-12-03 20:45:36.418965,
849,login,2024-07-12 02:33:36.418969,
850,purchase,2023-12-27 13:04:36.418972,
851,purchase,2024-11-27 12:40:36.418975,168.33
852,view,2024-07-27 20:24:36.418979,98.55
853,view,2024-05-12 06:23:36.418982,
854,logout,2024-04-11 04:45:36.418985,
855,purchase,2024-04-29 16:51:36.418989,358.8
856,click,2024-04-14 03:53:36.418992,205.26
857,logout,2024-09-07 06:53:36.418995,
858,view,2024-10-07 02:42:36.418998,
859,purchase,2024-11-10 12:38:36.419002,
860,login,2024-03-31 09:12:36.419005,
861,login,2024-01-17 19:06:36.419008,
862,purchase,2024-04-28 22:09:36.419014,137.63
863,login,2024-11-30 06:12:36.419017,333.03
864,view,2024-09-17 00:10:36.419020,46.91
865,login,2024-02-05 17:26:36.419024,367.2
866,login,2024-11-29 18:24:36.419027,
867,view,2024-04-14 02:43:36.419031,296.37
868,view,2024-06-27 03:52:36.419034,
869,logout,2024-08-05 08:43:36.419037,117.1
870,logout,2024-09-01 14:28:36.419040,469.24
871,login,2024-02-25 12:00:36.419044,
872,click,2024-07-15 01:36:36.419047,
873,purchase,2024-12-04 18:40:36.419050,
874,click,2024-11-29 11:42:36.419054,
875,purchase,2024-07-28 15:51:36.419057,382.09
876,purchase,2024-10-20 06:22:36.419060,
877,purchase,2024-07-11 20:11:36.419063,
878,logout,2024-11-02 23:04:36.419067,
879,click,2024-11-22 02:56:36.419070,
880,view,2023-12-28 04:55:36.419074,
881,purchase,2024-04-12 23:29:36.419077,109.22
882,click,2024-06-24 20:06:36.419080,
883,click,2024-02-18 15:16:36.419084,
884,purchase,2024-03-27 12:53:36.419087,
885,view,2024-10-25 21:37:36.419090,197.33
886,logout,2024-06-01 01:24:36.419094,
887,purchase,2024-02-08 18:40:36.419097,62.59
888,login,2024-12-10 15:42:36.419101,
889,purchase,2024-08-11 12:38:36.419104,340.12
890,login,2024-04-11 07:10:36.419107,433.29
891,purchase,2024-08-30 17:01:36.419111,296.48
892,purchase,2024-09-13 04:50:36.419114,
893,logout,2024-06-27 05:40:36.419117,50.8
894,view,2024-07-13 09:13:36.419120,235.37
895,view,2024-09-20 20:54:36.419124,
896,click,2024-04-17 20:22:36.419127,268.52
897,purchase,2024-08-13 10:16:36.419130,
898,view,2024-11-28 13:59:36.419134,138.74
899,login,2024-09-06 17:05:36.419138,351.46
900,purchase,2024-07-23 23:30:36.419141,
901,logout,2024-04-20 17:23:36.419144,49.8
902,view,2024-08-16 18:30:36.419148,
903,click,2024-07-05 05:06:36.419151,151.1
904,click,2024-01-07 15:26:36.419155,
905,click,2024-05-24 23:58:36.419158,189.17
906,view,2024-05-04 17:53:36.419161,
907,purchase,2023-12-31 08:08:36.419165,169.21
908,view,2024-05-30 12:41:36.419168,
909,purchase,2024-02-14 04:41:36.419171,44.2
910,click,2024-10-11 23:20:36.419175,176.59
911,click,2024-04-17 13:18:36.419178,146.09
912,view,2024-12-04 07:16:36.419181,
913,view,2024-04-06 09:39:36.419185,
914,click,2024-10-03 12:33:36.419188,
915,view,2024-08-21 12:56:36.419191,275.15
916,view,2024-01-02 06:31:36.419195,
917,logout,2024-02-01 18:41:36.419198,298.85
918,view,2024-07-02 09:15:36.419202,203.87
919,login,2024-08-28 11:46:36.419205,
920,login,2024-11-15 07:36:36.419208,102.03
921,click,2024-04-21 17:08:36.419211,274.75
922,logout,2024-12-16 09:58:36.419215,
923,login,2024-07-19 22:05:36.419218,
924,click,2024-02-02 11:24:36.419221,469.45
925,logout,2024-09-04 20:37:36.419225,231.55
926,logout,2023-12-24 13:24:36.419228,256.29
927,login,2024-02-05 20:38:36.419239,
928,login,2024-10-04 09:48:36.419243,352.29
929,purchase,2024-05-05 14:08:36.419246,414.81
930,view,2024-01-18 07:25:36.419250,
931,click,2024-05-13 06:30:36.419253,82.37
932,view,2024-05-02 15:43:36.419257,150.76
933,view,2024-08-31 06:06:36.419260,
934,view,2024-04-20 16:45:36.419263,381.56
935,view,2024-02-19 07:21:36.419267,454.6
936,logout,2023-12-27 09:41:36.419270,456.49
937,click,2024-06-06 19:49:36.419274,166.34
938,view,2024-08-01 14:17:36.419280,
939,view,2024-04-10 15:06:36.419286,
940,login,2024-06-20 16:29:36.419292,219.6
941,logout,2024-05-05 18:24:36.419306,145.1
942,view,2024-06-03 00:21:36.419309,232.04
943,purchase,2024-05-01 15:26:36.419312,11.42
944,login,2024-09-18 23:36:36.419316,
945,login,2024-09-09 06:38:36.419319,17.9
946,view,2024-08-26 07:39:36.419322,
947,view,2024-11-24 15:36:36.419325,223.09
948,click,2024-03-04 12:55:36.419329,17.72
949,purchase,2024-07-15 00:39:36.419332,
950,purchase,2024-08-26 15:30:36.419336,
951,view,2024-02-21 06:38:36.419339,
952,view,2024-07-24 20:24:36.419343,303.68
953,logout,2024-11-11 08:24:36.419346,
954,logout,2024-01-09 14:44:36.419349,353.43
955,view,2024-02-27 12:24:36.419353,181.97
956,view,2024-06-08 09:41:36.419356,
957,click,2024-07-30 18:57:36.419360,482.24
958,purchase,2024-11-25 14:17:36.419363,39.48
959,click,2024-10-02 17:47:36.419366,43.69
960,view,2024-10-24 01:34:36.419369,
961,logout,2024-03-07 12:36:36.419373,
962,logout,2024-04-10 22:49:36.419376,
963,click,2024-03-20 06:37:36.419385,420.72
964,click,2024-06-27 00:47:36.419388,135.68
965,click,2023-12-26 11:44:36.419392,458.52
966,login,2024-08-16 02:58:36.419396,293.84
967,click,2023-12-31 03:46:36.419399,
968,purchase,2024-03-02 02:12:36.419402,184.13
969,click,2024-08-25 08:30:36.419406,
970,click,2024-11-01 18:32:36.419409,
971,purchase,2024-05-11 12:41:36.419413,
972,purchase,2024-08-12 16:54:36.419416,349.64
973,click,2024-06-28 21:49:36.419419,
974,logout,2024-11-02 04:20:36.419425,
975,click,2024-09-30 13:19:36.419429,432.46
976,login,2024-06-30 18:25:36.419432,
977,logout,2024-09-19 06:15:36.419438,
978,login,2024-06-03 18:03:36.419444,
979,login,2024-07-31 15:23:36.419450,
980,click,2024-10-17 11:47:36.419455,
981,logout,2024-05-10 16:40:36.419460,77.12
982,login,2024-10-28 09:28:36.419464,
983,click,2024-04-25 04:29:36.419467,359.98
984,purchase,2024-10-14 04:24:36.419471,48.42
985,click,2024-11-23 22:29:36.419474,
986,click,2024-06-10 13:18:36.419477,442.81
987,view,2024-01-16 01:58:36.419481,
988,logout,2024-01-22 15:56:36.419484,
989,logout,2024-09-29 00:14:36.419488,384.34
990,logout,2024-04-08 16:57:36.419491,
991,view,2024-03-02 11:17:36.419494,15.81
992,login,2024-07-14 04:26:36.419498,
993,click,2024-07-04 09:34:36.419501,91.13
994,logout,2024-03-29 19:59:36.419504,
995,purchase,2024-07-05 08:24:36.419508,
996,purchase,2024-06-29 11:23:36.419511,295.7
997,click,2024-07-01 08:40:36.419514,167.06
998,click,2024-11-27 08:55:36.419518,177.51
999,click,2024-04-12 21:43:36.419521,
1000,purchase,2024-06-25 02:53:36.419524,
1001,purchase,2024-12-21 07:59:36.419528,
1002,view,2024-11-23 16:34:36.419531,
1003,logout,2024-07-15 11:58:36.419534,328.08
1004,view,2024-10-05 23:50:36.419537,253.91
1005,view,2024-02-02 09:17:36.419541,
1006,purchase,2024-01-30 13:30:36.419544,323.35
1007,click,2024-03-26 05:23:36.419550,390.63
1008,click,2024-03-03 03:43:36.419556,136.9
1009,purchase,2024-09-18 22:49:36.419562,
1010,login,2024-06-28 07:51:36.419568,
1011,click,2024-08-28 22:46:36.419574,
1012,view,2024-05-09 19:40:36.419590,474.13
1013,login,2024-05-11 13:01:36.419593,387.03
1014,view,2024-06-08 05:42:36.419597,
1015,logout,2024-07-04 14:02:36.419600,171.82
1016,view,2024-07-11 05:44:36.419605,
1017,click,2024-03-18 13:04:36.419608,
1018,purchase,2024-05-16 22:53:36.419611,
1019,login,2024-05-07 05:30:36.419615,216.66
1020,purchase,2024-04-29 05:31:36.419618,
1021,purchase,2024-10-24 07:22:36.419621,331.41
1022,logout,2024-06-12 06:12:36.419625,68.36
1023,login,2024-02-20 11:18:36.419628,
1024,login,2024-09-30 11:24:36.419632,324.02
1025,click,2024-04-17 22:02:36.419635,40.91
1026,view,2024-04-08 09:24:36.419638,469.36
1027,login,2024-03-30 21:19:36.419642,
1028,view,2023-12-24 01:51:36.419645,270.35
1029,logout,2024-03-21 01:49:36.419649,224.93
1030,logout,2024-06-22 15:13:36.419652,224.83
1031,purchase,2024-04-29 21:59:36.419656,215.79
1032,login,2024-02-09 20:13:36.419659,
1033,logout,2024-12-20 18:34:36.419663,
1034,purchase,2024-07-22 20:23:36.419666,262.52
1035,click,2024-04-22 01:10:36.419669,33.9
1036,login,2024-10-12 10:21:36.419673,356.6
1037,logout,2024-06-16 19:18:36.419676,56.63
1038,purchase,2024-02-16 22:51:36.419679,
1039,click,2024-06-07 02:07:36.419683,
1040,purchase,2024-10-18 19:34:36.419686,
1041,purchase,2024-10-10 03:59:36.419689,131.96
1042,view,2024-05-17 14:55:36.419693,
1043,view,2024-05-10 13:43:36.419696,281.82
1044,logout,2024-03-07 23:21:36.419699,164.24
1045,purchase,2024-04-22 10:01:36.419703,
1046,login,2024-12-21 14:13:36.419706,
1047,click,2024-02-07 13:22:36.419709,
1048,logout,2024-12-14 01:08:36.419713,70.54
1049,login,2024-04-05 13:31:36.419720,
1050,view,2024-06-08 05:49:36.419724,
1051,logout,2024-08-09 19:41:36.419727,231.63
1052,purchase,2024-12-23 13:20:36.419730,471.62
1053,purchase,2024-05-22 03:32:36.419734,
1054,view,2024-11-28 22:14:36.419737,
1055,logout,2024-05-26 20:17:36.419740,436.61
1056,click,2024-03-18 13:13:36.419744,141.14
1057,logout,2024-05-20 05:53:36.419747,
1058,purchase,2024-02-17 13:37:36.419750,
1059,click,2024-11-02 09:11:36.419754,
1060,view,2024-08-24 18:00:36.419757,
1061,logout,2024-11-16 05:57:36.419760,
1062,login,2024-12-22 16:13:36.419763,
1063,logout,2024-12-11 04:26:36.419767,
1064,view,2024-06-22 12:33:36.419770,
1065,click,2024-06-24 05:00:36.419774,
1066,purchase,2024-05-31 23:30:36.419778,
1067,login,2024-07-24 20:22:36.419781,
1068,logout,2024-05-11 08:18:36.419785,
1069,click,2024-08-17 14:15:36.419788,
1070,click,2024-02-21 05:11:36.419791,
1071,purchase,2024-02-07 05:51:36.419795,390.27
1072,purchase,2024-09-03 12:40:36.419798,
1073,purchase,2024-09-29 15:10:36.419801,114.72
1074,view,2024-06-26 19:58:36.419805,170.62
1075,purchase,2024-12-06 08:03:36.419808,381.02
1076,login,2024-12-11 19:00:36.419811,286.28
1077,click,2024-12-07 17:20:36.419814,
1078,login,2024-04-22 14:09:36.419818,
1079,logout,2024-07-19 09:48:36.419821,251.39
1080,purchase,2024-04-29 04:05:36.419824,235.86
1081,purchase,2024-12-04 06:07:36.419828,214.81
1082,login,2024-07-28 02:49:36.419831,125.83
1083,view,2024-02-29 11:31:36.419835,147.43
1084,purchase,2024-06-10 22:10:36.419838,348.96
1085,logout,2024-03-11 00:19:36.419842,197.62
1086,login,2024-06-05 08:36:36.419845,272.47
1087,purchase,2024-03-21 09:22:36.419848,258.59
